Id Derivação;Código;Código Alternativo;Id Produto;Produto - Derivação;Marca;Modelo;Qtde Estoque;Id Pai;Código Pai;Código Agrupador;Tipo;Tipo Registro;EAN;NCM;CEST;Origem Fiscal;PIS;COFINS;Peso (kg);Largura (cm);Altura (cm);Comprimento (cm);Volume;Palavras Chave;Data de Lançamento;Ativo
429;bioextratus-masc-posq-1kg;;228;Banho de Creme Bio Extratus Pós Química Acabate e Jojoba 1kg;Bio Extratus;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;1,1;10;10;16;0;;;Sim
430;7898126407918;;228;Banho de Creme Bio Extratus Pós Química Acabate e Jojoba 1kg;Bio Extratus;;0;429;bioextratus-masc-posq-1kg;bioextratus-masc-posq-1kg;Produto;Filho;7898126407918;33059000;2002000;0;99;99;1,1;10;10;16;0;;;Não
422;7898126400070;;224;Banho de Creme Bio Extratus Tutano com Ceramidas e Manteiga de Karité 1kg;Bio Extratus;;7;421;bioextratus-masc-tuta-1kg;bioextratus-masc-tuta-1kg;Produto;Filho;7898126400070;33059000;2002000;0;99;99;1,1;10;10;16;0;;;Sim
421;bioextratus-masc-tuta-1kg;;224;Banho de Creme Bio Extratus Tutano com Ceramidas e Manteiga de Karité 1kg;Bio Extratus;;7;0;;;Produto;Pai;;33059000;2002000;0;99;99;1,1;10;10;16;0;;;Sim
4130;7898496355253;;1695;Barbeador Ga.ma 3 Lâminas GSH887 Sport W&D USB;Ga.ma;;1;4129;gama-barbeador-gsh887;gama-barbeador-gsh887;Produto;Filho;7898496355253;85101000;2108700;0;99;99;0,4;16,5;7,5;23,7;0;cabelo, gamma, gamo, gammo, laminos, isporte, barbear, pratico, carga rapida;02/09/2023;Não
4129;gama-barbeador-gsh887;;1695;Barbeador Ga.ma 3 Lâminas GSH887 Sport W&D USB;Ga.ma;;1;0;;;Produto;Pai;;85101000;2108700;0;99;99;0,4;16,5;7,5;23,7;0;cabelo, gamma, gamo, gammo, laminos, isporte, barbear, pratico, carga rapida;02/09/2023;Não
3489;7899531419961;;1392;Base Bomba AnyLovy 10ml Any Lovy;Any Lovy;;0;3488;anylovy-basebomba;anylovy-basebomba;Produto;Filho;7899531419961;33043000;2001200;0;99;99;0,05;2,8;2,8;8,5;0;unha, baze, basi, anne, ane, anny, anni, ani, lovi, love, fortalecedora, vitamina, queratina;12/04/2023;Sim
3488;anylovy-basebomba;;1392;Base Bomba AnyLovy 10ml Any Lovy;Any Lovy;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;2,8;2,8;8,5;0;unha, baze, basi, anne, ane, anny, anni, ani, lovi, love, fortalecedora, vitamina, queratina;12/04/2023;Sim
2672;hits-base;;1127;Base de Unha Hits 5free 8ml;Hits;;55;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2673;7898595238150;;1127;Base de Unha Hits 5free 8ml - Base Corretiva;Hits;;12;2672;hits-base;hits-base;Produto;Filho;7898595238150;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2674;7898595238129;;1127;Base de Unha Hits 5free 8ml - Base Forte Cálcio;Hits;;12;2672;hits-base;hits-base;Produto;Filho;7898595238129;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2675;7898595238136;;1127;Base de Unha Hits 5free 8ml - Base Forte Capillisil;Hits;;12;2672;hits-base;hits-base;Produto;Filho;7898595238136;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2676;7898595238112;;1127;Base de Unha Hits 5free 8ml - Base Forte Melaleuca;Hits;;8;2672;hits-base;hits-base;Produto;Filho;7898595238112;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2732;7898595237498;;1127;Base de Unha Hits 5free 8ml - Top Coat Brilho;Hits;;4;2672;hits-base;hits-base;Produto;Filho;7898595237498;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
2733;7898595238174;;1127;Base de Unha Hits 5free 8ml - Top Coat Fosco;Hits;;7;2672;hits-base;hits-base;Produto;Filho;7898595238174;33043000;2001200;0;99;99;0,04;3;3;10;0;emalte, rits, liberado, vegano,;12/12/2022;Sim
1945;beiraalta-base-120ml;;930;Base Fosca para Unhas Beira Alta 120ml;Beira Alta;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,16;5;5;10;0;basi, bai, biera;28/09/2022;Não
1947;7896213317027;;930;Base Fosca para Unhas Beira Alta 120ml - Fosca;Beira Alta;;0;1945;beiraalta-base-120ml;beiraalta-base-120ml;Produto;Filho;7896213317027;33043000;2001200;0;99;99;0,16;5;5;10;0;basi, bai, biera;28/09/2022;Não
2825;7896111972014;;1175;Base Impala para Unhas Incolor Profissional 60ml;Impala;;13;2824;impala-base-incolor60;impala-base-incolor60;Produto;Filho;7896111972014;33043000;2001200;0;99;99;0,12;4;4;10;0;;03/01/2023;Sim
2824;impala-base-incolor60;;1175;Base Impala para Unhas Incolor Profissional 60ml;Impala;;13;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,12;4;4;10;0;;03/01/2023;Sim
2829;7896111972007;;1177;Base Impala para Unhas Seda Profissional 60ml;Impala;;12;2828;impala-base-seda60;impala-base-seda60;Produto;Filho;7896111972007;33043000;2001200;0;99;99;0,12;4;4;10;0;;03/01/2023;Sim
2828;impala-base-seda60;;1177;Base Impala para Unhas Seda Profissional 60ml;Impala;;12;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,12;4;4;10;0;;03/01/2023;Sim
2823;7896111971987;;1174;Base Impala para Unhas Vitaminada Profissional 60ml;Impala;;11;2822;impala-base-vitaminada60;impala-base-vitaminada60;Produto;Filho;7896111971987;33043000;2001200;0;99;99;0,12;4;4;10;0;;02/01/2023;Sim
2822;impala-base-vitaminada60;;1174;Base Impala para Unhas Vitaminada Profissional 60ml;Impala;;11;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,12;4;4;10;0;;02/01/2023;Sim
2458;maxlove-base-maxcobertura;;1039;Base Líquida Max Love Max Cobertura 25g;Max Love;;2;0;;;Produto;Pai;;33043000;2800600;0;99;99;0,04;2,8;2,8;16;0;basi, liquida, maxx;04/11/2022;Sim
2460;7908240510262;;1039;Base Líquida Max Love Max Cobertura 25g - 506;Max Love;;0;2458;maxlove-base-maxcobertura;maxlove-base-maxcobertura;Produto;Filho;7908240510262;33043000;2800600;0;99;99;0,04;2,8;2,8;16;0;basi, liquida, maxx;04/11/2022;Sim
2459;7908240510279;;1039;Base Líquida Max Love Max Cobertura 25g - 507;Max Love;;2;2458;maxlove-base-maxcobertura;maxlove-base-maxcobertura;Produto;Filho;7908240510279;33043000;2800600;0;99;99;0,04;2,8;2,8;16;0;basi, liquida, maxx;04/11/2022;Sim
2461;7908240510316;;1039;Base Líquida Max Love Max Cobertura 25g - 511;Max Love;;0;2458;maxlove-base-maxcobertura;maxlove-base-maxcobertura;Produto;Filho;7908240510316;33043000;2800600;0;99;99;0,04;2,8;2,8;16;0;basi, liquida, maxx;04/11/2022;Sim
2819;7898911689888;;1172;Base Repós Incolor para Unhas Durabilidade e Brilho 120ml;Repós;;2;2818;repos-base-incolor120;repos-base-incolor120;Produto;Filho;7898911689888;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2818;repos-base-incolor120;;1172;Base Repós Incolor para Unhas Durabilidade e Brilho 120ml;Repós;;2;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2816;repos-base-maxibrilho120;;1171;Base Repós para Unhas Maxi Brilho com Óleo de Argan 120ml;Repós;;2;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2817;7898911689895;;1171;Base Repós para Unhas Maxi Brilho com Óleo de Argan 120ml;Repós;;2;2816;repos-base-maxibrilho120;repos-base-maxibrilho120;Produto;Filho;7898911689895;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2815;7898911689925;;1170;Base Seda Repós para Unhas 120ml Cobertura Protetora;Repós;;5;2814;repos-base-seda120;repos-base-seda120;Produto;Filho;7898911689925;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2814;repos-base-seda120;;1170;Base Seda Repós para Unhas 120ml Cobertura Protetora;Repós;;5;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,2;5;5;7;0;;02/01/2023;Sim
2431;colormake-batom-cremoso;;1027;Batom Colorido Cremoso Colormake Alta Fixação;ColorMake;;5;0;;;Produto;Pai;;33041000;2000900;0;99;99;0,02;2;2;8;0;;29/10/2022;Sim
2432;7898945390309;;1027;Batom Colorido Cremoso Colormake Alta Fixação - Preto;ColorMake;;5;2431;colormake-batom-cremoso;colormake-batom-cremoso;Produto;Filho;7898945390309;33041000;2000900;0;99;99;0,02;2;2;8;0;;29/10/2022;Sim
2433;7898945390316;;1027;Batom Colorido Cremoso Colormake Alta Fixação - Roxo;ColorMake;;0;2431;colormake-batom-cremoso;colormake-batom-cremoso;Produto;Filho;7898945390316;33041000;2000900;0;99;99;0,02;2;2;8;0;;29/10/2022;Sim
3891;arvensis-bbcreamhair;;1579;BB Cream Hair Arvensis Revolution 150ml;Arvensis;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,16;7,7;4,5;16,4;0;cabelo, tratamento, selamento, hidratação, brilho, reparacao, nutricao, vegano;01/07/2023;Sim
3892;7898562211865;;1579;BB Cream Hair Arvensis Revolution 150ml;Arvensis;;0;3891;arvensis-bbcreamhair;arvensis-bbcreamhair;Produto;Filho;7898562211865;33059000;2002000;0;99;99;0,16;7,7;4,5;16,4;0;cabelo, tratamento, selamento, hidratação, brilho, reparacao, nutricao, vegano;01/07/2023;Não
881;natuhair-oleo-blend-60ml;;454;Blend de Óleos Natuhair Bomba de Vitaminas 60ml;Natuhair;;0;0;;;Produto;Pai;;33059000;2801300;0;99;99;0,1;5;5;10;0;;;Sim
882;7896229908820;;454;Blend de Óleos Natuhair Bomba de Vitaminas 60ml;Natuhair;;0;881;natuhair-oleo-blend-60ml;natuhair-oleo-blend-60ml;Produto;Filho;7896229908820;33059000;2801300;0;99;99;0,1;5;5;10;0;;;Não
148;7898466601892;;87;Blindagem no Chuveiro New Hair Belkit Profissional 150ml;Belkit;;0;147;belkit-blindagemchuveiro;belkit-blindagemchuveiro;Produto;Filho;7898466601892;33059000;2002000;0;99;99;0,2;5;5;20;0;;;Não
147;belkit-blindagemchuveiro;;87;Blindagem no Chuveiro New Hair Belkit Profissional 150ml;Belkit;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,2;5;5;20;0;;;Não
880;92517073;;453;Bob Para Lifting de Cílios 5 Pares Dolls Perming Affine Eye Patch;Dolls Perming;;15;879;rpc-bobcilios;rpc-bobcilios;Produto;Filho;;67049000;2805700;0;99;99;0,01;2;2;2;0;;;Sim
879;rpc-bobcilios;;453;Bob Para Lifting de Cílios 5 Pares Dolls Perming Affine Eye Patch;Dolls Perming;;15;0;;;Produto;Pai;;67049000;2805700;0;99;99;0,01;2;2;2;0;;;Sim
3693;7896727945631;;1488;Bobs De Velcro Dompel 36mm 4 Unidades N4;Dompel;;0;3692;dompel-bobsdevelcro-n4;dompel-bobsdevelcro-n4;Produto;Filho;7896727945631;96159000;2006100;0;99;99;0,03;12;12;13,5;0;cabelo, dompl, undidades, velco, velcru, domple, bobes, donpel, dompeu,;26/04/2023;Não
3692;dompel-bobsdevelcro-n4;;1488;Bobs De Velcro Dompel 36mm 4 Unidades N4;Dompel;;0;0;;;Produto;Pai;;96159000;2006100;0;99;99;0,03;12;12;13,5;0;cabelo, dompl, undidades, velco, velcru, domple, bobes, donpel, dompeu,;26/04/2023;Sim
3695;7896727945655;;1489;Bobs de Velcro Dompel 60mm 2 Unidades N6;Dompel;;0;3694;dompel-bobsdevelcro-n6;dompel-bobsdevelcro-n6;Produto;Filho;7896727945655;96159000;2006100;0;99;99;0,03;7,2;6,4;12,5;0;cabelo, dompell, dompl, boob, domple, domper, bobis, bobes, velcros, velcrol, undades;26/04/2023;Não
3694;dompel-bobsdevelcro-n6;;1489;Bobs de Velcro Dompel 60mm 2 Unidades N6;Dompel;;0;0;;;Produto;Pai;;96159000;2006100;0;99;99;0,03;7,2;6,4;12,5;0;cabelo, dompell, dompl, boob, domple, domper, bobis, bobes, velcros, velcrol, undades;26/04/2023;Sim
3555;beautech-booster-amino;;1421;Booster Capilar Beautech Aminoácidos Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;6;6;0,15;4;4;14;0;boostre, beauttech, aminoacido, amino, acido, veganu, boste, boster, capilare, aminuacido, aminuacidos, vegal, vegan;20/04/2023;Sim
3556;7898649841961;;1421;Booster Capilar Beautech Aminoácidos Vegano 120ml;Beautech;;3;3555;beautech-booster-amino;beautech-booster-amino;Produto;Filho;7898649841961;33059000;2002000;0;6;6;0,15;4;4;14;0;boostre, beauttech, aminoacido, amino, acido, veganu, boste, boster, capilare, aminuacido, aminuacidos, vegal, vegan;20/04/2023;Sim
3566;7898649841954;;1426;Booster Capilar Beautech Coco Vegano 120ml;Beautech;;3;3565;beautech-booster-coco;beautech-booster-coco;Produto;Filho;7898649841954;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, coco, cabelos saudaveis, crescimentu, hidratacaum, fortalacimento, vegan, veganu;20/04/2023;Sim
3565;beautech-booster-coco;;1426;Booster Capilar Beautech Coco Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, coco, cabelos saudaveis, crescimentu, hidratacaum, fortalacimento, vegan, veganu;20/04/2023;Sim
3570;7898649841947;;1428;Booster Capilar Beautech Desemborracha Vegano 120ml;Beautech;;3;3569;beautech-booster-desemb;beautech-booster-desemb;Produto;Filho;7898649841947;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, desemborracha, cabelos macius, crescimentu, hidratacaum, fortalacimento;20/04/2023;Sim
3569;beautech-booster-desemb;;1428;Booster Capilar Beautech Desemborracha Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, desemborracha, cabelos macius, crescimentu, hidratacaum, fortalacimento;20/04/2023;Sim
3567;beautech-booster-dpant;;1427;Booster Capilar Beautech D-Pantenol Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, d pantenol, crescimentu, hidratacaum, fortalacimento, cabelos fortes;20/04/2023;Sim
3568;7898649841916;;1427;Booster Capilar Beautech D-Pantenol Vegano 120ml;Beautech;;3;3567;beautech-booster-dpant;beautech-booster-dpant;Produto;Filho;7898649841916;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, d pantenol, crescimentu, hidratacaum, fortalacimento, cabelos fortes;20/04/2023;Sim
3572;7898649844238;;1429;Booster Capilar Beautech HialVit C Vegano 120ml;Beautech;;2;3571;beautech-booster-hialvit;beautech-booster-hialvit;Produto;Filho;7898649844238;33059000;2002000;0;99;99;0,15;4;4;14;0;booster, capilar, beautech, hialvit c, cabelos, fortes, crescimentu, hidratacaum, fortalacimento, vitaminac, c, hialuronicu, saudabilidadi, capilar, brilho, nutricaum, hidratacaum, intensiva, crescimentu,  acelerado;20/04/2023;Sim
3571;beautech-booster-hialvit;;1429;Booster Capilar Beautech HialVit C Vegano 120ml;Beautech;;2;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster, capilar, beautech, hialvit c, cabelos, fortes, crescimentu, hidratacaum, fortalacimento, vitaminac, c, hialuronicu, saudabilidadi, capilar, brilho, nutricaum, hidratacaum, intensiva, crescimentu,  acelerado;20/04/2023;Sim
3574;7898649841909;;1430;Booster Capilar Beautech Queratina Vegano 120ml;Beautech;;3;3573;beautech-booster-queratin;beautech-booster-queratin;Produto;Filho;7898649841909;33059000;2002000;0;99;99;0,15;4;4;14;0;booster, capilar, beautech, keratina, fortalacimento, cabelos, fragilizadus, hidratacaum, brilho, nutricaum, crescimentu, resistencia, revitalizacaum, maciez, saudabilidadi, capilar, reconstrucaum, cuidadus diarios;20/04/2023;Sim
3573;beautech-booster-queratin;;1430;Booster Capilar Beautech Queratina Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster, capilar, beautech, keratina, fortalacimento, cabelos, fragilizadus, hidratacaum, brilho, nutricaum, crescimentu, resistencia, revitalizacaum, maciez, saudabilidadi, capilar, reconstrucaum, cuidadus diarios;20/04/2023;Sim
3576;7898649844184;;1431;Booster Capilar Beautech Reconstrução Magnética Vegano 120ml;Beautech;;0;3575;beautech-booster-magnet;beautech-booster-magnet;Produto;Filho;7898649844184;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, reconstrucaum magnetica, hidratacaum, fortalecimento, cabelos danificadus, brilho, nutricaum, crescimentu, reparacaum, revitalizacaum, maciez, saudabilidadi capilar, cuidadus diarios, fios saudaveis;20/04/2023;Não
3575;beautech-booster-magnet;;1431;Booster Capilar Beautech Reconstrução Magnética Vegano 120ml;Beautech;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, reconstrucaum magnetica, hidratacaum, fortalecimento, cabelos danificadus, brilho, nutricaum, crescimentu, reparacaum, revitalizacaum, maciez, saudabilidadi capilar, cuidadus diarios, fios saudaveis;20/04/2023;Sim
3578;7898649841923;;1432;Booster Capilar Beautech Silicones Reparadores Vegano 120ml;Beautech;;2;3577;beautech-booster-silicone;beautech-booster-silicone;Produto;Filho;7898649841923;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, silicones reparadores, cabelo danificado, hidratação, brilho, maciez, proteção térmica, revitalização capilar, nutrição, condicionamento, fios saudáveis, beleza, cuidados com o cabelo, tratamento capilar;20/04/2023;Sim
3577;beautech-booster-silicone;;1432;Booster Capilar Beautech Silicones Reparadores Vegano 120ml;Beautech;;2;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;booster capilar, beautech, silicones reparadores, cabelo danificado, hidratação, brilho, maciez, proteção térmica, revitalização capilar, nutrição, condicionamento, fios saudáveis, beleza, cuidados com o cabelo, tratamento capilar;20/04/2023;Sim
3580;7898649841930;;1433;Booster Capilar Beautech Vitamina E Vegano 120ml;Beautech;;3;3579;beautech-booster-vite;beautech-booster-vite;Produto;Filho;7898649841930;33059000;2002000;0;99;99;0,15;4;4;14;0;vitamina e, boost capilar, beautech, cabelo saudável, crescimento capilar, hidratação capilar, vitamina e para cabelo, fortalecimento capilar, cabelos danificados, vitamina e para crescimento capilar, nutrição capilar, cabelos ressecados, cabelo forte, cabelos quebradiços, vitamina e para cabelos;20/04/2023;Sim
3579;beautech-booster-vite;;1433;Booster Capilar Beautech Vitamina E Vegano 120ml;Beautech;;3;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;4;4;14;0;vitamina e, boost capilar, beautech, cabelo saudável, crescimento capilar, hidratação capilar, vitamina e para cabelo, fortalecimento capilar, cabelos danificados, vitamina e para crescimento capilar, nutrição capilar, cabelos ressecados, cabelo forte, cabelos quebradiços, vitamina e para cabelos;20/04/2023;Sim
4080;vizet-boost-sublime-60ml;;1670;Booster Vizet Ritual Sublime 60ml;Vizet;;2;0;;;Produto;Pai;;33059000;2002000;0;6;6;0,15;3,9;3,9;12,5;0;Cabelo, Beleza, Hidratação, Nutrição, Crescimento Capilar, Tratamento;23/08/2023;Sim
4081;7908003903638;;1670;Booster Vizet Ritual Sublime 60ml;Vizet;;2;4080;vizet-boost-sublime-60ml;vizet-boost-sublime-60ml;Produto;Filho;7908003903638;33059000;2002000;0;6;6;0,15;3,9;3,9;12,5;0;Cabelo, Beleza, Hidratação, Nutrição, Crescimento Capilar, Tratamento;23/08/2023;Sim
3581;beautech-botox-zero;;1434;Botox Beautech Beautox Zero Formol Vegano 250g;Beautech;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,3;9;7;9;0;botox, beleza, beautech, beautox, zero formal, cabelo, lisos, hidratação, nutrição, força, saúde, brilho, tratamento, cosmético, salon;20/04/2023;Sim
3582;7898649841978;;1434;Botox Beautech Beautox Zero Formol Vegano 250g;Beautech;;0;3581;beautech-botox-zero;beautech-botox-zero;Produto;Filho;7898649841978;33059000;2002000;0;99;99;0,3;9;7;9;0;botox, beleza, beautech, beautox, zero formal, cabelo, lisos, hidratação, nutrição, força, saúde, brilho, tratamento, cosmético, salon;20/04/2023;Sim
59;capicilin-botox-100ml;;43;Botox Capilar Capicilin Redutor de Volume 100ml;Capicilin;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,15;6;5;19;0;;;Não
60;7896522034141;;43;Botox Capilar Capicilin Redutor de Volume 100ml;Capicilin;;0;59;capicilin-botox-100ml;capicilin-botox-100ml;Produto;Filho;7896522034141;33059000;2002000;0;99;99;0,15;6;5;19;0;;;Não
772;7898639790170;;399;Botox Felps Ômega Zero XBTX Nanoplastia Capilar 300g;Felps;;0;771;felps-botox-omegazero;felps-botox-omegazero;Produto;Filho;7898639790170;33059000;2002000;0;99;99;0,35;10;10;15;0;;;Não
771;felps-botox-omegazero;;399;Botox Felps Ômega Zero XBTX Nanoplastia Capilar 300g;Felps;;0;0;;;Produto;Pai;;33059000;2002000;0;99;99;0,35;10;10;15;0;;;Não
2535;7898639793881;;1073;Botox Felps Xbtx Quiabo Okra Alinhamento Capilar 300ml;Felps;;12;2534;felps-botox-quiabo-300ml;felps-botox-quiabo-300ml;Produto;Filho;7898639793881;33059000;2801300;0;99;99;0,36;7;7;16;0;btox, qiabo, formol, sem formol, progressiva, pogressiva, alisamento, alisante;18/11/2022;Sim
2534;felps-botox-quiabo-300ml;;1073;Botox Felps Xbtx Quiabo Okra Alinhamento Capilar 300ml;Felps;;12;0;;;Produto;Pai;;33059000;2801300;0;99;99;0,36;7;7;16;0;btox, qiabo, formol, sem formol, progressiva, pogressiva, alisamento, alisante;18/11/2022;Sim
4050;vizet-botox-organico-1kg;;1655;Botox Vizet B-tox Orgânico 1kg;Vizet;;2;0;;;Produto;Pai;;33052000;2002000;0;6;6;1,06;9,9;9,9;16,9;0;cabelo, tratamento, liso, lizo, alisamento, alizamento, organico, botos, volume, vegano, discilina os fios, alisa, aliza, crespos, cacheados;23/08/2023;Sim
4051;7908003907919;;1655;Botox Vizet B-tox Orgânico 1kg;Vizet;;2;4050;vizet-botox-organico-1kg;vizet-botox-organico-1kg;Produto;Filho;7908003907919;33052000;2002000;0;6;6;1,06;9,9;9,9;16,9;0;cabelo, tratamento, liso, lizo, alisamento, alizamento, organico, botos, volume, vegano, discilina os fios, alisa, aliza, crespos, cacheados;23/08/2023;Sim
4049;7908003909937;;1654;Botox Vizet B-tox Orgânico 250g;Vizet;;0;4048;vizet-botox-glioxilic-250;vizet-botox-glioxilic-250;Produto;Filho;7908003909937;33052000;2002000;0;6;6;0,28;7,3;7,3;8,8;0;cabelo, tratamento, liso, lizo, alisamento, alizamento, organico, botos, volume, vegano, discilina os fios, alisa, aliza, crespos, cacheados;23/08/2023;Não
4048;vizet-botox-glioxilic-250;;1654;Botox Vizet B-tox Orgânico 250g;Vizet;;0;0;;;Produto;Pai;;33052000;2002000;0;6;6;0,28;7,3;7,3;8,8;0;cabelo, tratamento, liso, lizo, alisamento, alizamento, organico, botos, volume, vegano, discilina os fios, alisa, aliza, crespos, cacheados;23/08/2023;Sim
4045;7908003907902;;1652;Botox Vizet B-tox Trealose 1kg;Vizet;;0;4044;vizet-botox-trehalose-1kg;vizet-botox-trehalose-1kg;Produto;Filho;7908003907902;33052000;2002000;0;6;6;1,05;10;10;16,5;0;vizeti, viset, viseti, alisa, alinha, liso, lizo, alisamento, alizamento, tratamento, nutrido, nutrição, nutricao, brilho, cabelo, capilar;23/08/2023;Sim
